Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-02-12,40.197,41.834,40.069,41.353,47941100,0.0,0.0
2018-02-13,41.216,42.069,41.147,41.784,30296800,0.0,0.0
2018-02-14,41.098,42.765,41.098,42.588,36765900,0.0,0.0
2018-02-15,42.863,43.049,41.422,42.637,35072300,0.0,0.0
2018-02-16,42.431,44.215,42.275,43.333,49404600,0.0,0.0
2018-02-20,43.147,44.372,43.029,44.009,36215900,0.0,0.0
2018-02-21,44.47,44.647,43.637,43.657,31618700,0.0,0.0
2018-02-22,43.892,43.941,43.167,43.372,24359600,0.0,0.0
2018-02-23,44.284,45.872,44.127,45.607,48476700,0.0,0.0
2018-02-26,46.038,47.273,45.774,47.028,41966100,0.0,0.0
2018-02-27,46.715,48.018,46.479,47.616,44731100,0.0,0.0
2018-02-28,47.832,48.479,47.391,47.842,45031400,0.0,0.0
2018-03-01,47.803,47.842,45.842,46.676,61278800,0.0,0.0
2018-03-02,45.441,48.273,45.039,48.136,52492900,0.0,0.0
2018-03-05,47.832,51.322,47.754,50.998,70984100,0.0,0.0
2018-03-06,52.341,53.556,52.155,52.674,73096300,0.0,0.0
2018-03-07,52.282,53.909,52.076,52.9,61670000,0.0,0.0
2018-03-08,53.507,54.37,53.223,54.125,51685900,0.0,0.0
2018-03-09,54.654,54.723,52.557,53.507,65504600,0.0,0.0
2018-03-12,55.379,59.957,55.232,58.192,138651600,0.0,0.0
2018-03-13,60.937,62.162,57.359,58.251,142315800,0.0,0.0
2018-03-14,58.143,58.869,56.418,58.594,80306900,0.0,0.0
2018-03-15,58.585,58.957,57.075,57.673,50963700,0.0,0.0
2018-03-16,58.81,59.486,58.036,59.378,69323100,0.0,0.0
2018-03-19,59.163,59.78,57.585,58.947,71373300,0.0,0.0
2018-03-20,58.908,60.035,58.614,59.937,53890500,0.0,0.0
2018-03-21,60.133,60.496,59.398,59.859,51220200,0.0,0.0
2018-03-22,58.879,59.104,56.957,57.751,74274700,0.0,0.0
2018-03-23,56.546,57.634,52.615,53.135,118369500,0.0,0.0
2018-03-26,55.144,55.585,51.674,54.458,70260700,0.0,0.0
2018-03-27,53.968,54.37,50.655,51.361,67785100,0.0,0.0
2018-03-28,50.9,52.292,49.694,50.469,62987500,0.0,0.0
2018-03-29,51.125,51.635,50.126,51.106,61458800,0.0,0.0
