Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-06-22,142.074,144.031,141.975,143.27,1341000,0.0,0.0
2018-06-25,142.781,142.781,138.894,140.244,1434500,0.0,0.0
2018-06-26,140.435,140.715,139.085,139.692,1026100,0.0,0.0
2018-06-27,140.706,142.473,140.453,140.915,1399300,0.0,0.0
2018-06-28,141.223,141.957,139.837,141.947,1349500,0.0,0.0
2018-06-29,142.536,144.747,142.373,143.279,1391000,0.0,0.0
2018-07-02,142.237,143.778,141.83,143.397,1291900,0.0,0.0
2018-07-03,143.778,144.475,142.283,142.4,640000,0.0,0.0
2018-07-05,146.767,147.827,145.925,146.659,1547900,0.0,0.0
2018-07-06,146.758,149.938,146.332,148.615,1642500,0.0,0.0
2018-07-09,149.558,150.654,149.313,149.313,1293700,0.0,0.0
2018-07-10,149.585,151.034,149.15,150.817,2150100,0.0,0.0
2018-07-11,147.836,149.096,147.329,148.634,1518200,0.0,0.0
2018-07-12,149.186,150.545,147.755,150.291,1913100,0.0,0.0
2018-07-13,149.621,151.949,149.313,151.116,1501800,0.0,0.0
2018-07-16,152.23,152.692,151.062,151.333,1399500,0.0,0.0
2018-07-17,151.342,151.741,150.663,151.17,1854200,0.0,0.0
2018-07-18,150.6,151.342,148.806,149.512,1641300,0.0,0.0
2018-07-19,148.534,149.784,147.392,149.721,1553400,0.0,0.0
2018-07-20,147.836,150.708,147.809,150.011,1326500,0.0,0.0
2018-07-23,148.96,149.313,146.541,146.677,1745200,0.0,0.0
2018-07-24,147.329,148.579,147.139,147.981,1685100,0.0,0.0
2018-07-25,149.331,150.391,147.637,150.219,1562100,0.0,0.0
2018-07-26,147.465,151.65,147.048,150.799,2223000,0.0,0.0
2018-07-27,150.862,152.14,150.002,150.781,1470800,0.0,0.0
2018-07-30,150.781,152.067,149.485,149.793,1268200,0.0,0.0
2018-07-31,150.192,152.167,150.011,151.75,1673600,0.0,0.0
2018-08-01,151.832,152.14,149.168,149.92,1447600,0.0,0.0
