Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-11-27,13.875,14.025,13.7,13.887,7858000,0.0,0.0
2017-11-28,13.887,14.562,13.802,14.453,6654800,0.0,0.0
2017-11-29,14.5,15.225,14.453,14.845,9349600,0.0,0.0
2017-11-30,14.755,14.895,14.235,14.608,24870800,0.0,0.0
2017-12-01,14.547,14.71,14.18,14.505,7422000,0.0,0.0
2017-12-04,14.665,14.935,14.427,14.47,6419600,0.0,0.0
2017-12-05,14.438,14.708,14.352,14.5,5066400,0.0,0.0
2017-12-06,14.547,14.82,14.42,14.708,4350800,0.0,0.0
2017-12-07,14.735,15.078,14.655,14.993,3880800,0.0,0.0
2017-12-08,15.005,15.47,14.977,15.382,8494800,0.0,0.0
2017-12-11,15.307,15.587,14.427,14.613,7114000,0.0,0.0
2017-12-12,14.7,14.877,14.31,14.312,4858400,0.0,0.0
2017-12-13,14.288,14.71,14.142,14.627,4826800,0.0,0.0
2017-12-14,14.695,14.855,14.422,14.557,5740800,0.0,0.0
2017-12-15,14.552,14.778,14.198,14.26,6025600,0.0,0.0
2017-12-18,14.38,14.615,14.18,14.587,6324800,0.0,0.0
2017-12-19,14.575,14.717,14.462,14.535,4220800,0.0,0.0
2017-12-20,14.627,14.635,14.17,14.177,3272800,0.0,0.0
2017-12-21,14.23,14.295,13.77,13.932,6271600,0.0,0.0
2017-12-22,13.95,14.097,13.842,14.03,3041200,0.0,0.0
2017-12-26,14.065,14.333,14.038,14.235,1663200,0.0,0.0
2017-12-27,14.188,14.32,14.12,14.22,2504000,0.0,0.0
2017-12-28,14.198,14.34,14.1,14.333,1998400,0.0,0.0
2017-12-29,14.333,14.493,14.28,14.347,2354400,0.0,0.0
2018-01-02,14.405,14.882,14.385,14.498,4840400,0.0,0.0
2018-01-03,14.493,14.55,14.323,14.52,5639600,0.0,0.0
2018-01-04,13.495,13.555,12.76,13.062,23808000,0.0,0.0
2018-01-05,13.097,13.462,12.953,13.315,11872400,0.0,0.0
2018-01-08,13.318,13.94,13.05,13.86,8920400,0.0,0.0
2018-01-09,13.988,13.99,13.005,13.65,11190000,0.0,0.0
2018-01-10,13.745,14.67,13.703,14.65,8355200,0.0,0.0
2018-01-11,14.748,14.795,14.33,14.555,4670400,0.0,0.0
2018-01-12,14.555,14.555,13.967,14.188,4897600,0.0,0.0
2018-01-16,14.27,14.35,14.017,14.102,4070800,0.0,0.0
2018-01-17,14.102,14.31,13.858,14.08,5052800,0.0,0.0
